cancer	group	group_size	tf	category	jsd_rank	cacts_score	group_expr_log2tpm	fdr_log10	top5e
BRCA	Tumor	1087	SCX	specific	120	0.099807	1.13	-3.482	0
BRCA	Tumor	1087	CENPA	specific	121	0.099841	3.01	-3.482	0
BRCA	Tumor	1087	FOXM1	specific	130	0.104683	4.2	-3.206	0
BRCA	Tumor	1087	SIM2	specific	133	0.106846	1.55	-3.083	0
BRCA	Tumor	1087	HES6	specific	142	0.111548	2.96	-2.83	0
BRCA	Tumor	1087	DLX4	specific	145	0.114144	1.01	-2.688	0
BRCA	Tumor	1087	FOXP3	specific	146	0.115591	1.88	-2.608	0
BRCA	Tumor	1087	E2F1	specific	151	0.120201	3.35	-2.366	0
BRCA	Tumor	1087	ASCL2	specific	152	0.120907	1.56	-2.331	0
BRCA	Tumor	1087	SIX2	specific	154	0.121837	1.98	-2.287	0
BRCA	Tumor	1087	LBX2	specific	160	0.125772	1.38	-2.096	0
BRCA	Tumor	1087	CBX2	specific	163	0.127216	2.48	-2.03	0
BRCA	Tumor	1087	RCOR2	specific	174	0.131315	1.45	-1.853	0
BRCA	Tumor	1087	FOXO6	specific	180	0.133084	1.91	-1.781	0
BRCA	Tumor	1087	HES2	specific	187	0.13838	1.27	-1.55	0
BRCA	Tumor	1087	ZNF296	specific	188	0.139628	2.3	-1.495	0
BRCA	Tumor	1087	ZNF367	specific	191	0.140453	2.13	-1.465	0
BRCA	Tumor	1087	MXD3	specific	193	0.141148	3.06	-1.439	0
BRCA	Tumor	1087	ETV7	specific	194	0.141199	2.32	-1.439	0
BRCA	Tumor	1087	MYBL1	specific	204	0.145655	2.22	-1.268	0
BRCA	Tumor	1087	SPIB	specific	205	0.146342	1.32	-1.241	0
BRCA	Tumor	1087	PAX9	specific	209	0.147208	1.89	-1.214	0
BRCA	Tumor	1087	SIX4	specific	216	0.151017	2.46	-1.074	0
BRCA	Tumor	1087	ZIC1	specific	217	0.151129	1.15	-1.071	0
BRCA	Tumor	1087	FOXS1	specific	219	0.152482	1.95	-1.022	0
BRCA	Tumor	1087	XBP1	non_specific	506	0.203418	10.01	-0.013	1
BRCA	Tumor	1087	YBX1	non_specific	880	0.219184	8.36	-0.013	1
BRCA	Tumor	1087	ATF4	non_specific	872	0.218766	8.11	-0.013	1
BRCA	Tumor	1087	MAZ	non_specific	381	0.192666	7.99	-0.064	1
BRCA	Tumor	1087	AEBP1	non_specific	441	0.19828	7.72	-0.015	1
BRCA	Tumor	1087	ELF3	non_specific	388	0.193034	7.35	-0.064	1
BRCA	Tumor	1087	GATA3	non_specific	327	0.185616	7.27	-0.158	1
BRCA	Tumor	1087	ZNF706	non_specific	578	0.206745	7.21	-0.013	1
BRCA	Tumor	1087	BHLHE40	non_specific	621	0.209286	7.18	-0.013	1
BRCA	Tumor	1087	SREBF1	non_specific	462	0.200387	7.06	-0.013	1
BRCA	Tumor	1087	USF2	non_specific	632	0.209614	6.99	-0.013	1
BRCA	Tumor	1087	GTF3A	non_specific	618	0.209128	6.94	-0.013	1
BRCA	Tumor	1087	DRAP1	non_specific	408	0.195303	6.9	-0.04	1
BRCA	Tumor	1087	YBX3	non_specific	1271	0.23899	6.77	0.0	1
BRCA	Tumor	1087	PA2G4	non_specific	616	0.209051	6.75	-0.013	1
BRCA	Tumor	1087	TSC22D3	non_specific	1111	0.228746	6.63	-0.013	1
BRCA	Tumor	1087	CREB3L4	non_specific	305	0.181397	6.63	-0.233	1
BRCA	Tumor	1087	IRF9	non_specific	422	0.196168	6.57	-0.037	1
BRCA	Tumor	1087	STAT1	non_specific	428	0.196598	6.57	-0.035	1
BRCA	Tumor	1087	SON	non_specific	867	0.2185	6.55	-0.013	1
BRCA	Tumor	1087	NFE2L1	non_specific	1006	0.224412	6.53	-0.013	1
BRCA	Tumor	1087	ZNF207	non_specific	666	0.210945	6.47	-0.013	1
BRCA	Tumor	1087	JUND	non_specific	1074	0.227238	6.47	-0.013	1
BRCA	Tumor	1087	HMGA1	non_specific	323	0.185073	6.38	-0.164	1
BRCA	Tumor	1087	FOXA1	non_specific	294	0.178372	6.38	-0.297	1
BRCA	Tumor	1087	HMG20B	non_specific	414	0.195652	6.37	-0.038	1
BRCA	Tumor	1087	FOS	non_specific	1462	0.269966	6.37	0.0	1
BRCA	Tumor	1087	STAT3	non_specific	886	0.21941	6.35	-0.013	1
BRCA	Tumor	1087	JUNB	non_specific	1135	0.229583	6.32	-0.013	1
BRCA	Tumor	1087	TGIF1	non_specific	565	0.206002	6.32	-0.013	1
BRCA	Tumor	1087	MBD2	non_specific	835	0.217386	6.29	-0.013	1
BRCA	Tumor	1087	GTF2I	non_specific	925	0.221109	6.29	-0.013	1
BRCA	Tumor	1087	SPDEF	non_specific	300	0.179797	6.27	-0.266	1
BRCA	Tumor	1087	TSC22D1	non_specific	1218	0.234671	6.23	-0.005	1
BRCA	Tumor	1087	HMGN3	non_specific	950	0.222036	6.23	-0.013	1
BRCA	Tumor	1087	SLC2A4RG	non_specific	463	0.200443	6.13	-0.013	1
BRCA	Tumor	1087	ATF6B	non_specific	541	0.205084	6.13	-0.013	1
BRCA	Tumor	1087	HSF1	non_specific	492	0.202361	6.12	-0.013	1
BRCA	Tumor	1087	RBCK1	non_specific	531	0.204456	6.08	-0.013	1
BRCA	Tumor	1087	ID2	non_specific	762	0.214665	6.07	-0.013	1
BRCA	Tumor	1087	LTF	non_specific	1398	0.257733	6.07	0.0	1
BRCA	Tumor	1087	GPBP1L1	non_specific	808	0.21616	6.04	-0.013	1
BRCA	Tumor	1087	REPIN1	non_specific	517	0.203848	6.03	-0.013	1
BRCA	Tumor	1087	IRX3	non_specific	505	0.20335	6.02	-0.013	1
BRCA	Tumor	1087	PBX1	non_specific	508	0.203474	6.01	-0.013	1
BRCA	Tumor	1087	CAMTA1	non_specific	743	0.213873	5.99	-0.013	1
BRCA	Tumor	1087	ZNF664	non_specific	727	0.213282	5.98	-0.013	1
BRCA	Tumor	1087	GLMP	non_specific	471	0.200965	5.97	-0.013	1
BRCA	Tumor	1087	BCLAF1	non_specific	883	0.21923	5.92	-0.013	1
BRCA	Tumor	1087	STAT6	non_specific	1119	0.229077	5.91	-0.013	1
BRCA	Tumor	1087	GPBP1	non_specific	775	0.215022	5.91	-0.013	1
BRCA	Tumor	1087	JUN	non_specific	1351	0.248891	5.9	0.0	1
BRCA	Tumor	1087	RARA	non_specific	431	0.197173	5.89	-0.026	1
BRCA	Tumor	1087	TRPS1	non_specific	385	0.192972	5.86	-0.064	1
BRCA	Tumor	1087	NFE2L2	non_specific	1115	0.228889	5.81	-0.013	1
BRCA	Tumor	1087	EGR1	non_specific	1483	0.277032	5.8	0.0	1
BRCA	Tumor	1087	STAT2	non_specific	821	0.216698	5.79	-0.013	1
BRCA	Tumor	1087	UBTF	non_specific	633	0.209619	5.78	-0.013	1
BRCA	Tumor	1087	PREB	non_specific	620	0.209228	5.78	-0.013	1
BRCA	Tumor	1087	ZNF146	non_specific	644	0.20996	5.77	-0.013	1
BRCA	Tumor	1087	THAP4	non_specific	513	0.203715	5.75	-0.013	1
BRCA	Tumor	1087	YY1	non_specific	643	0.209953	5.75	-0.013	1
BRCA	Tumor	1087	CXXC5	non_specific	446	0.198647	5.73	-0.013	1
BRCA	Tumor	1087	SAFB	non_specific	673	0.211094	5.72	-0.013	1
BRCA	Tumor	1087	HBP1	non_specific	1150	0.230541	5.71	-0.013	1
BRCA	Tumor	1087	RELA	non_specific	753	0.214325	5.69	-0.013	1
BRCA	Tumor	1087	TFAP2A	non_specific	331	0.185855	5.69	-0.158	1
BRCA	Tumor	1087	MAX	non_specific	726	0.21319	5.69	-0.013	1
BRCA	Tumor	1087	HES1	non_specific	657	0.210554	5.68	-0.013	1
BRCA	Tumor	1087	USF1	non_specific	453	0.19978	5.68	-0.013	1
BRCA	Tumor	1087	GLYR1	non_specific	555	0.205645	5.67	-0.013	1
BRCA	Tumor	1087	CENPB	non_specific	566	0.206047	5.65	-0.013	1
BRCA	Tumor	1087	SMAD2	non_specific	960	0.222405	5.65	-0.013	1
BRCA	Tumor	1087	CREB3	non_specific	556	0.205653	5.62	-0.013	1
BRCA	Tumor	1087	TFDP1	non_specific	539	0.204988	5.61	-0.013	1
BRCA	Tumor	1087	ZNF32	non_specific	787	0.215442	5.6	-0.013	1
BRCA	Tumor	1087	TCF3	non_specific	383	0.192935	5.6	-0.064	1
BRCA	Tumor	1087	IRF3	non_specific	526	0.204363	5.6	-0.013	1
BRCA	Tumor	1087	NFIC	non_specific	930	0.221233	5.58	-0.013	1
BRCA	Tumor	1087	PHF1	non_specific	993	0.223654	5.56	-0.013	1
BRCA	Tumor	1087	KDM2A	non_specific	704	0.212402	5.54	-0.013	1
BRCA	Tumor	1087	MYC	non_specific	1312	0.244288	5.54	0.0	1
BRCA	Tumor	1087	SP100	non_specific	924	0.221063	5.54	-0.013	1
COAD	Normal	36	FEV	specific	2	0.027679	1.64	-3.565	0
COAD	Normal	36	RXRG	specific	4	0.030812	1.17	-3.565	0
COAD	Normal	36	SOX10	specific	6	0.034714	1.84	-3.452	0
COAD	Normal	36	NR1H4	specific	12	0.055278	3.16	-2.712	0
COAD	Normal	36	GFI1B	specific	16	0.061742	1.0	-2.532	0
COAD	Normal	36	CPEB1	specific	20	0.06708	1.3	-2.386	0
COAD	Normal	36	HAND1	specific	24	0.069148	2.06	-2.375	0
COAD	Normal	36	SPIB	specific	25	0.069505	5.35	-2.375	0
COAD	Normal	36	CREB3L3	specific	28	0.072531	2.3	-2.293	0
COAD	Normal	36	AFF3	specific	29	0.072846	1.24	-2.293	0
COAD	Normal	36	PKNOX2	specific	31	0.075107	1.0	-2.225	0
COAD	Normal	36	ZBTB16	specific	36	0.079577	1.55	-2.101	0
COAD	Normal	36	PEG3	specific	38	0.08558	1.03	-1.883	0
COAD	Normal	36	HOXD1	specific	48	0.094375	2.22	-1.641	0
COAD	Normal	36	OSR1	specific	50	0.09513	1.96	-1.627	0
COAD	Normal	36	HIF3A	specific	53	0.096624	1.93	-1.597	0
COAD	Normal	36	DPF3	specific	54	0.097609	1.76	-1.568	0
COAD	Normal	36	HAND2	specific	55	0.098374	3.27	-1.548	0
COAD	Normal	36	IRF4	specific	58	0.100162	2.4	-1.505	0
COAD	Normal	36	NKX2-3	specific	60	0.104543	3.58	-1.365	0
COAD	Normal	36	SALL2	specific	69	0.114269	1.59	-1.097	0
COAD	Normal	36	FOXP2	specific	70	0.114557	2.13	-1.097	0
COAD	Normal	36	INSM1	specific	72	0.114927	1.08	-1.097	0
COAD	Normal	36	TCF21	specific	73	0.115043	2.86	-1.097	0
COAD	Normal	36	THRB	specific	74	0.115215	2.85	-1.097	0
COAD	Normal	36	HLF	specific	75	0.115413	1.64	-1.097	0
COAD	Normal	36	SOX15	specific	82	0.118035	1.31	-1.051	0
COAD	Normal	36	SETBP1	specific	83	0.11806	1.61	-1.051	0
COAD	Normal	36	YBX1	non_specific	755	0.219152	9.0	-0.02	1
COAD	Normal	36	ELF3	non_specific	655	0.214514	8.94	-0.02	1
COAD	Normal	36	CDX1	non_specific	460	0.202629	7.9	-0.02	1
COAD	Normal	36	FOS	non_specific	442	0.201236	7.75	-0.02	1
COAD	Normal	36	MAZ	non_specific	675	0.215513	7.73	-0.02	1
COAD	Normal	36	ATF4	non_specific	849	0.223363	7.73	-0.02	1
COAD	Normal	36	ID1	non_specific	399	0.198037	7.46	-0.02	1
COAD	Normal	36	KLF5	non_specific	591	0.211596	7.4	-0.02	1
COAD	Normal	36	CDX2	non_specific	446	0.201772	7.38	-0.02	1
COAD	Normal	36	KLF4	non_specific	196	0.158783	7.36	-0.33	1
COAD	Normal	36	XBP1	non_specific	731	0.218219	7.3	-0.02	1
COAD	Normal	36	TSC22D1	non_specific	546	0.20882	7.26	-0.02	1
COAD	Normal	36	JUND	non_specific	464	0.202969	7.07	-0.02	1
COAD	Normal	36	ID2	non_specific	431	0.200255	7.05	-0.02	1
COAD	Normal	36	ID3	non_specific	377	0.195794	7.0	-0.02	1
COAD	Normal	36	YBX3	non_specific	871	0.224337	6.93	-0.02	1
COAD	Normal	36	HMGA1	non_specific	1150	0.240792	6.91	-0.013	1
COAD	Normal	36	JUNB	non_specific	698	0.216471	6.86	-0.02	1
COAD	Normal	36	ZNF706	non_specific	923	0.226548	6.78	-0.02	1
COAD	Normal	36	NFE2L1	non_specific	447	0.201809	6.7	-0.02	1
COAD	Normal	36	HNF4A	non_specific	565	0.20995	6.55	-0.02	1
COAD	Normal	36	PLSCR1	non_specific	619	0.213111	6.47	-0.02	1
COAD	Normal	36	ESRRA	non_specific	496	0.205266	6.44	-0.02	1
COAD	Normal	36	STAT6	non_specific	682	0.215799	6.41	-0.02	1
COAD	Normal	36	USF2	non_specific	651	0.214353	6.39	-0.02	1
COAD	Normal	36	ETS2	non_specific	1082	0.235379	6.36	-0.02	1
COAD	Normal	36	KLF6	non_specific	438	0.200961	6.35	-0.02	1
COAD	Normal	36	REPIN1	non_specific	838	0.222895	6.33	-0.02	1
COAD	Normal	36	CAMTA1	non_specific	514	0.206212	6.32	-0.02	1
COAD	Normal	36	ZBTB7B	non_specific	274	0.179475	6.3	-0.071	1
COAD	Normal	36	GPBP1L1	non_specific	511	0.206009	6.29	-0.02	1
COAD	Normal	36	PA2G4	non_specific	1086	0.235647	6.29	-0.02	1
COAD	Normal	36	DRAP1	non_specific	890	0.225151	6.23	-0.02	1
COAD	Normal	36	IRF1	non_specific	535	0.207902	6.13	-0.02	1
COAD	Normal	36	MBD2	non_specific	566	0.210068	6.09	-0.02	1
COAD	Normal	36	SREBF2	non_specific	518	0.206447	6.09	-0.02	1
COAD	Normal	36	JUN	non_specific	805	0.221366	6.08	-0.02	1
COAD	Normal	36	EPAS1	non_specific	327	0.189273	6.08	-0.02	1
COAD	Normal	36	THAP4	non_specific	537	0.208203	6.06	-0.02	1
COAD	Normal	36	ZNF207	non_specific	884	0.224788	6.01	-0.02	1
COAD	Normal	36	PPARG	non_specific	421	0.199486	5.99	-0.02	1
COAD	Normal	36	EHF	non_specific	550	0.209208	5.93	-0.02	1
COAD	Normal	36	RBCK1	non_specific	1103	0.236569	5.92	-0.019	1
COAD	Normal	36	EGR1	non_specific	598	0.211955	5.91	-0.02	1
COAD	Normal	36	NFE2L2	non_specific	597	0.211945	5.9	-0.02	1
COAD	Normal	36	STAT3	non_specific	570	0.210311	5.88	-0.02	1
COAD	Normal	36	MLX	non_specific	513	0.206146	5.83	-0.02	1
COAD	Normal	36	ATF6B	non_specific	780	0.22008	5.81	-0.02	1
COAD	Normal	36	SON	non_specific	699	0.216589	5.8	-0.02	1
COAD	Normal	36	CREB3L1	non_specific	439	0.200969	5.79	-0.02	1
COAD	Normal	36	NR1H2	non_specific	473	0.203482	5.79	-0.02	1
COAD	Normal	36	CUX1	non_specific	834	0.222795	5.77	-0.02	1
COAD	Normal	36	MLXIP	non_specific	389	0.197345	5.76	-0.02	1
COAD	Normal	36	CHCHD3	non_specific	813	0.221755	5.76	-0.02	1
COAD	Normal	36	TSC22D3	non_specific	331	0.189942	5.76	-0.02	1
COAD	Normal	36	MXI1	non_specific	264	0.176581	5.75	-0.105	1
COAD	Normal	36	PIN1	non_specific	601	0.212159	5.72	-0.02	1
COAD	Normal	36	MAX	non_specific	510	0.205969	5.71	-0.02	1
COAD	Normal	36	IRF9	non_specific	708	0.21723	5.69	-0.02	1
COAD	Normal	36	GTF3A	non_specific	1255	0.251297	5.67	0.0	1
COAD	Normal	36	HES1	non_specific	797	0.220727	5.65	-0.02	1
COAD	Normal	36	GLYR1	non_specific	543	0.208733	5.58	-0.02	1
COAD	Normal	36	VDR	non_specific	343	0.191698	5.57	-0.02	1
COAD	Normal	36	HSF1	non_specific	975	0.22917	5.57	-0.02	1
COAD	Normal	36	HMG20B	non_specific	687	0.215887	5.57	-0.02	1
COAD	Normal	36	NR2F6	non_specific	387	0.197304	5.56	-0.02	1
COAD	Normal	36	ZNF664	non_specific	812	0.221748	5.49	-0.02	1
COAD	Normal	36	CC2D1A	non_specific	582	0.210877	5.49	-0.02	1
COAD	Normal	36	TGIF1	non_specific	1171	0.241987	5.46	-0.013	1
COAD	Normal	36	RELA	non_specific	736	0.218327	5.46	-0.02	1
COAD	Normal	36	STAT1	non_specific	933	0.226933	5.43	-0.02	1
COAD	Normal	36	SREBF1	non_specific	846	0.223262	5.41	-0.02	1
COAD	Normal	36	HMGN3	non_specific	798	0.22074	5.41	-0.02	1
COAD	Normal	36	FOSL2	non_specific	417	0.199111	5.4	-0.02	1
COAD	Normal	36	E2F4	non_specific	965	0.228413	5.4	-0.02	1
COAD	Normal	36	KLF3	non_specific	470	0.203409	5.39	-0.02	1
COAD	Normal	36	SAFB	non_specific	912	0.22603	5.38	-0.02	1
COAD	Normal	36	SMAD2	non_specific	526	0.20724	5.37	-0.02	1
COAD	Normal	36	TFDP1	non_specific	1114	0.237191	5.37	-0.019	1
COAD	Normal	36	NR1H3	non_specific	424	0.199609	5.37	-0.02	1
COAD	Normal	36	IRF3	non_specific	995	0.230385	5.36	-0.02	1
COAD	Normal	36	CENPB	non_specific	725	0.217961	5.36	-0.02	1
COAD	Normal	36	ZNF703	non_specific	1090	0.235685	5.36	-0.02	1
COAD	Tumor	283	FEZF1	specific	38	0.001757	1.16	-6.987	0
COAD	Tumor	283	OTX1	specific	56	0.010229	1.12	-6.538	0
COAD	Tumor	283	POU5F1B	specific	77	0.023275	1.34	-5.781	0
COAD	Tumor	283	SALL4	specific	78	0.023926	1.34	-5.743	0
COAD	Tumor	283	FOXQ1	specific	80	0.024558	3.4	-5.712	0
COAD	Tumor	283	ZIC2	specific	81	0.024644	1.19	-5.712	0
COAD	Tumor	283	SIM2	specific	89	0.028181	2.37	-5.521	0
COAD	Tumor	283	TLX1	specific	99	0.038138	1.16	-4.94	0
COAD	Tumor	283	GRHL3	specific	100	0.038187	1.39	-4.94	0
COAD	Tumor	283	PDX1	specific	101	0.039021	3.0	-4.893	0
COAD	Tumor	283	MSX2	specific	106	0.043309	2.9	-4.654	0
COAD	Tumor	283	FOXD1	specific	119	0.056115	1.08	-3.966	0
COAD	Tumor	283	CBX2	specific	136	0.067426	2.35	-3.417	0
COAD	Tumor	283	ETV4	specific	137	0.067599	5.85	-3.411	1
COAD	Tumor	283	EVX1	specific	138	0.069823	1.39	-3.301	0
COAD	Tumor	283	TFAP2A	specific	144	0.072721	1.64	-3.172	0
COAD	Tumor	283	MSX1	specific	150	0.076357	1.92	-3.01	0
COAD	Tumor	283	SP5	specific	156	0.084966	2.45	-2.618	0
COAD	Tumor	283	TP73	specific	162	0.091539	1.16	-2.339	0
COAD	Tumor	283	FOSL1	specific	167	0.09684	3.45	-2.124	0
COAD	Tumor	283	GRHL1	specific	169	0.097643	1.66	-2.095	0
COAD	Tumor	283	IRX2	specific	171	0.098192	1.21	-2.077	0
COAD	Tumor	283	E2F7	specific	174	0.103302	1.45	-1.876	0
COAD	Tumor	283	MLXIPL	specific	176	0.104068	3.91	-1.85	0
COAD	Tumor	283	ZNF695	specific	179	0.106536	1.89	-1.76	0
COAD	Tumor	283	ARNTL2	specific	184	0.113731	2.85	-1.499	0
COAD	Tumor	283	MYCN	specific	188	0.114629	1.02	-1.476	0
COAD	Tumor	283	LBX2	specific	193	0.119607	1.3	-1.309	0
COAD	Tumor	283	FOXS1	specific	196	0.121026	1.48	-1.267	0
COAD	Tumor	283	TWIST1	specific	197	0.1214	1.62	-1.256	0
COAD	Tumor	283	PBX4	specific	201	0.125194	2.14	-1.137	0
COAD	Tumor	283	ASCL2	specific	204	0.12691	5.12	-1.087	0
COAD	Tumor	283	ZFP69B	specific	208	0.127614	1.31	-1.072	0
COAD	Tumor	283	ZNF280C	specific	209	0.127817	1.39	-1.068	0
COAD	Tumor	283	ZNF239	specific	210	0.128259	2.26	-1.056	0
COAD	Tumor	283	PROX1	specific	212	0.129361	2.58	-1.024	0
COAD	Tumor	283	YBX1	non_specific	900	0.212396	9.22	-0.018	1
COAD	Tumor	283	ELF3	non_specific	1000	0.217012	8.86	-0.018	1
COAD	Tumor	283	HMGA1	non_specific	505	0.192043	8.26	-0.018	1
COAD	Tumor	283	ATF4	non_specific	806	0.208286	8.17	-0.018	1
COAD	Tumor	283	MAZ	non_specific	980	0.21601	7.72	-0.018	1
COAD	Tumor	283	XBP1	non_specific	924	0.213317	7.43	-0.018	1
COAD	Tumor	283	YBX3	non_specific	784	0.207346	7.37	-0.018	1
COAD	Tumor	283	ZNF706	non_specific	732	0.205226	7.32	-0.018	1
COAD	Tumor	283	ETS2	non_specific	573	0.196959	7.32	-0.018	1
COAD	Tumor	283	GTF3A	non_specific	400	0.182816	7.28	-0.026	1
COAD	Tumor	283	PA2G4	non_specific	569	0.196713	7.25	-0.018	1
COAD	Tumor	283	KLF5	non_specific	1064	0.219966	7.17	-0.017	1
COAD	Tumor	283	CDX1	non_specific	1195	0.229286	7.17	-0.006	1
COAD	Tumor	283	MYC	non_specific	354	0.178064	7.04	-0.056	1
COAD	Tumor	283	FOS	non_specific	1213	0.230769	6.96	-0.003	1
COAD	Tumor	283	TSC22D1	non_specific	1109	0.222811	6.9	-0.014	1
COAD	Tumor	283	JUNB	non_specific	957	0.215053	6.9	-0.018	1
COAD	Tumor	283	RBCK1	non_specific	552	0.195869	6.87	-0.018	1
COAD	Tumor	283	DRAP1	non_specific	765	0.206563	6.67	-0.018	1
COAD	Tumor	283	REPIN1	non_specific	817	0.208739	6.66	-0.018	1
COAD	Tumor	283	CDX2	non_specific	1209	0.230198	6.65	-0.005	1
COAD	Tumor	283	TGIF1	non_specific	484	0.190973	6.58	-0.018	1
COAD	Tumor	283	ID1	non_specific	1256	0.234208	6.54	-0.001	1
COAD	Tumor	283	JUND	non_specific	1191	0.228926	6.43	-0.006	1
COAD	Tumor	283	ZNF207	non_specific	771	0.206912	6.42	-0.018	1
COAD	Tumor	283	STAT6	non_specific	973	0.215724	6.42	-0.018	1
COAD	Tumor	283	PLSCR1	non_specific	1036	0.218427	6.35	-0.018	1
COAD	Tumor	283	JUN	non_specific	850	0.210225	6.34	-0.018	1
COAD	Tumor	283	USF2	non_specific	1004	0.217174	6.32	-0.018	1
COAD	Tumor	283	ID2	non_specific	1224	0.231818	6.28	-0.001	1
COAD	Tumor	283	HNF4A	non_specific	1090	0.221648	6.27	-0.016	1
COAD	Tumor	283	TFDP1	non_specific	541	0.195301	6.26	-0.018	1
COAD	Tumor	283	ZNF703	non_specific	565	0.196678	6.18	-0.018	1
COAD	Tumor	283	SOX9	non_specific	308	0.166848	6.17	-0.206	1
COAD	Tumor	283	HSF1	non_specific	680	0.202739	6.13	-0.018	1
COAD	Tumor	283	DNTTIP1	non_specific	453	0.188617	6.09	-0.018	1
COAD	Tumor	283	CUX1	non_specific	821	0.208836	6.07	-0.018	1
COAD	Tumor	283	ZNF511	non_specific	507	0.192423	6.05	-0.018	1
COAD	Tumor	283	NFE2L1	non_specific	1208	0.230158	6.05	-0.005	1
COAD	Tumor	283	ID3	non_specific	1278	0.236652	6.03	0.0	1
COAD	Tumor	283	BHLHE40	non_specific	373	0.179952	6.02	-0.044	1
COAD	Tumor	283	CHCHD3	non_specific	842	0.209846	6.01	-0.018	1
COAD	Tumor	283	ATF6B	non_specific	875	0.211484	6.0	-0.018	1
COAD	Tumor	283	TCF3	non_specific	499	0.191644	5.99	-0.018	1
COAD	Tumor	283	ESRRA	non_specific	1159	0.226506	5.96	-0.01	1
COAD	Tumor	283	IRF3	non_specific	660	0.201596	5.96	-0.018	1
COAD	Tumor	283	E2F4	non_specific	690	0.203454	5.91	-0.018	1
COAD	Tumor	283	NFE2L3	non_specific	242	0.144709	5.9	-0.63	1
COAD	Tumor	283	CAMTA1	non_specific	1141	0.225517	5.89	-0.01	1
COAD	Tumor	283	STAT1	non_specific	722	0.204859	5.88	-0.018	1
COAD	Tumor	283	HES1	non_specific	858	0.21085	5.86	-0.018	1
COAD	Tumor	283	GPBP1L1	non_specific	1144	0.225729	5.86	-0.01	1
COAD	Tumor	283	MBD2	non_specific	1089	0.221528	5.84	-0.016	1
COAD	Tumor	283	SON	non_specific	956	0.214935	5.84	-0.018	1
COAD	Tumor	283	SAFB	non_specific	743	0.205721	5.79	-0.018	1
COAD	Tumor	283	PREB	non_specific	605	0.198358	5.79	-0.018	1
COAD	Tumor	283	IRF1	non_specific	1120	0.22376	5.78	-0.012	1
COAD	Tumor	283	IRF9	non_specific	947	0.214298	5.75	-0.018	1
COAD	Tumor	283	EGR1	non_specific	1057	0.2196	5.75	-0.017	1
COAD	Tumor	283	AEBP1	non_specific	738	0.205472	5.74	-0.018	1
COAD	Tumor	283	NFE2L2	non_specific	1058	0.219611	5.74	-0.017	1
COAD	Tumor	283	ZNF664	non_specific	843	0.209854	5.73	-0.018	1
COAD	Tumor	283	THAP4	non_specific	1118	0.223449	5.73	-0.013	1
COAD	Tumor	283	SREBF1	non_specific	809	0.208384	5.71	-0.018	1
COAD	Tumor	283	NR4A1	non_specific	684	0.20313	5.7	-0.018	1
COAD	Tumor	283	KLF6	non_specific	1217	0.231063	5.69	-0.003	1
COAD	Tumor	283	SREBF2	non_specific	1137	0.225272	5.68	-0.01	1
COAD	Tumor	283	GTF2I	non_specific	647	0.200729	5.68	-0.018	1
COAD	Tumor	283	HES6	non_specific	342	0.176011	5.66	-0.075	1
COAD	Tumor	283	STAT3	non_specific	1085	0.221279	5.65	-0.016	1
COAD	Tumor	283	EHF	non_specific	1105	0.222412	5.65	-0.015	1
COAD	Tumor	283	HMGN3	non_specific	857	0.210837	5.6	-0.018	1
COAD	Tumor	283	PIN1	non_specific	1054	0.219393	5.57	-0.017	1
COAD	Tumor	283	HMG20B	non_specific	968	0.215636	5.57	-0.018	1
COAD	Tumor	283	RELA	non_specific	919	0.213211	5.56	-0.018	1
COAD	Tumor	283	BCLAF1	non_specific	756	0.206297	5.54	-0.018	1
COAD	Tumor	283	THYN1	non_specific	849	0.210218	5.52	-0.018	1
COAD	Tumor	283	TP53	non_specific	720	0.204651	5.47	-0.018	1
COAD	Tumor	283	CENPB	non_specific	930	0.213573	5.45	-0.018	1
COAD	Tumor	283	HOXB9	non_specific	758	0.206355	5.43	-0.018	1
COAD	Tumor	283	MLX	non_specific	1142	0.225586	5.43	-0.01	1
COAD	Tumor	283	YY1	non_specific	872	0.211313	5.39	-0.018	1
ESCA	Normal	12	ESRRB	specific	4	0.043328	1.7	-2.502	0
ESCA	Normal	12	ESRRG	specific	5	0.04464	3.1	-2.502	0
ESCA	Normal	12	GATA5	specific	8	0.058116	1.82	-2.167	0
ESCA	Normal	12	NKX6-2	specific	9	0.059154	1.31	-2.167	0
ESCA	Normal	12	ZNF385B	specific	13	0.081676	2.28	-1.491	0
ESCA	Normal	12	KLF15	specific	20	0.093354	3.0	-1.316	0
ESCA	Normal	12	ZBTB16	specific	22	0.093606	3.73	-1.316	0
ESCA	Normal	12	AFF3	specific	26	0.104225	1.86	-1.052	0
ESCA	Normal	12	AR	specific	27	0.106413	1.05	-1.005	0
ESCA	Normal	12	YBX1	non_specific	564	0.231844	8.03	-0.025	1
ESCA	Normal	12	ATF4	non_specific	390	0.221777	7.35	-0.025	1
ESCA	Normal	12	JUND	non_specific	351	0.218816	7.32	-0.025	1
ESCA	Normal	12	XBP1	non_specific	296	0.212615	7.1	-0.025	1
ESCA	Normal	12	YBX3	non_specific	763	0.240082	6.79	-0.025	1
ESCA	Normal	12	FOS	non_specific	488	0.227855	6.79	-0.025	1
ESCA	Normal	12	NFE2L2	non_specific	385	0.221395	6.77	-0.025	1
ESCA	Normal	12	NFIC	non_specific	245	0.204077	6.59	-0.025	1
ESCA	Normal	12	EPAS1	non_specific	329	0.216021	6.47	-0.025	1
