cancer	group	group_size	tf	category	jsd_rank	cacts_score	group_expr_log2tpm	fdr_log10	top5e
BLCA	Stage III	128	THYN1	non_specific	785	0.381449	5.54	-0.015	1
BLCA	Stage III	128	FOSL2	non_specific	678	0.380268	5.54	-0.015	1
BLCA	Stage III	128	ZNF385A	non_specific	720	0.380744	5.53	-0.015	1
BLCA	Stage III	128	RELA	non_specific	970	0.38353	5.52	-0.015	1
BLCA	Stage III	128	GTF2I	non_specific	1142	0.386148	5.47	-0.003	1
BLCA	Stage III	128	IRF6	non_specific	782	0.381393	5.46	-0.015	1
BLCA	Stage III	128	UBTF	non_specific	779	0.381288	5.45	-0.015	1
BLCA	Stage III	128	TSC22D4	non_specific	1075	0.384846	5.42	-0.011	1
BLCA	Stage III	128	PHF1	non_specific	837	0.382108	5.41	-0.015	1
BLCA	Stage III	128	PCGF2	non_specific	1059	0.384579	5.41	-0.013	1
BLCA	Stage III	128	IRF1	non_specific	407	0.372956	5.4	-0.269	1
BLCA	Stage III	128	STAT3	non_specific	553	0.378262	5.4	-0.018	1
BLCA	Stage III	128	GATA3	non_specific	1496	0.398599	5.38	0.0	1
BLCA	Stage III	128	KLF6	non_specific	768	0.381185	5.34	-0.015	1
BLCA	Stage III	128	ZNF358	non_specific	760	0.381121	5.33	-0.015	1
BLCA	Stage III	128	MYC	non_specific	453	0.374953	5.32	-0.154	1
BLCA	Stage III	128	AKAP8L	non_specific	945	0.383254	5.31	-0.015	1
BLCA	Stage III	128	SP100	non_specific	509	0.376843	5.3	-0.07	1
BLCA	Stage III	128	DNTTIP1	non_specific	743	0.380907	5.3	-0.015	1
BLCA	Stage IV	118	HAND2	specific	36	0.302287	1.47	-28.638	0
BLCA	Stage IV	118	ZNF521	specific	58	0.320735	1.35	-16.653	0
BLCA	Stage IV	118	MESP1	specific	72	0.328535	2.89	-12.559	0
BLCA	Stage IV	118	TWIST2	specific	73	0.329107	1.44	-12.281	0
BLCA	Stage IV	118	TSHZ3	specific	75	0.32967	1.59	-12.015	0
BLCA	Stage IV	118	PRRX1	specific	80	0.331006	2.85	-11.398	0
BLCA	Stage IV	118	MNX1	specific	85	0.332806	1.06	-10.581	0
BLCA	Stage IV	118	LTF	specific	87	0.334184	1.86	-9.966	0
BLCA	Stage IV	118	ETV1	specific	88	0.334366	1.52	-9.89	0
BLCA	Stage IV	118	EBF1	specific	95	0.337085	1.05	-8.746	0
BLCA	Stage IV	118	HIC1	specific	105	0.339462	1.98	-7.817	0
BLCA	Stage IV	118	TWIST1	specific	109	0.339989	2.48	-7.637	0
BLCA	Stage IV	118	SPIB	specific	112	0.340466	1.01	-7.463	0
BLCA	Stage IV	118	GLIS3	specific	114	0.341345	1.47	-7.133	0
BLCA	Stage IV	118	FOXD1	specific	115	0.341565	1.56	-7.053	0
BLCA	Stage IV	118	RORA	specific	117	0.342178	1.35	-6.831	0
BLCA	Stage IV	118	MESP2	specific	118	0.342951	1.09	-6.55	0
BLCA	Stage IV	118	TCF21	specific	120	0.343195	1.04	-6.468	0
BLCA	Stage IV	118	PRRX2	specific	126	0.3448	2.09	-5.92	0
BLCA	Stage IV	118	SETBP1	specific	130	0.345726	1.13	-5.618	0
BLCA	Stage IV	118	ZEB1	specific	132	0.345786	2.04	-5.601	0
BLCA	Stage IV	118	BARX1	specific	135	0.346449	1.43	-5.391	0
BLCA	Stage IV	118	EGR2	specific	136	0.346451	1.91	-5.391	0
BLCA	Stage IV	118	AEBP1	specific	137	0.346534	6.39	-5.367	1
BLCA	Stage IV	118	MEIS3	specific	141	0.347293	2.72	-5.13	0
BLCA	Stage IV	118	GATA6	specific	143	0.347721	1.31	-4.998	0
BLCA	Stage IV	118	MSC	specific	144	0.347947	2.69	-4.929	0
BLCA	Stage IV	118	HEYL	specific	146	0.34837	2.17	-4.801	0
BLCA	Stage IV	118	ZNF860	specific	147	0.348379	1.03	-4.801	0
BLCA	Stage IV	118	ZNF135	specific	152	0.350053	1.06	-4.302	0
BLCA	Stage IV	118	NR4A3	specific	155	0.350776	1.29	-4.097	0
BLCA	Stage IV	118	KLF9	specific	158	0.351696	2.65	-3.839	0
BLCA	Stage IV	118	MYCN	specific	159	0.351776	1.5	-3.82	0
BLCA	Stage IV	118	HOXB13	specific	161	0.351829	1.09	-3.81	0
BLCA	Stage IV	118	FOXF1	specific	164	0.352291	1.96	-3.688	0
BLCA	Stage IV	118	TCF4	specific	165	0.352515	2.61	-3.631	0
BLCA	Stage IV	118	RUNX2	specific	167	0.352639	2.43	-3.6	0
BLCA	Stage IV	118	ZNF467	specific	170	0.352929	2.09	-3.528	0
BLCA	Stage IV	118	TRPS1	specific	172	0.353386	1.07	-3.409	0
BLCA	Stage IV	118	PRDM8	specific	174	0.353926	1.07	-3.27	0
BLCA	Stage IV	118	FOXS1	specific	175	0.354152	1.58	-3.214	0
BLCA	Stage IV	118	NFATC2	specific	176	0.354199	1.45	-3.204	0
BLCA	Stage IV	118	GLIS2	specific	177	0.354339	2.98	-3.17	0
BLCA	Stage IV	118	ZIC2	specific	182	0.355314	1.17	-2.933	0
BLCA	Stage IV	118	ZNF365	specific	183	0.355829	1.13	-2.807	0
BLCA	Stage IV	118	TCF7L1	specific	185	0.356005	2.56	-2.768	0
BLCA	Stage IV	118	HOPX	specific	186	0.356307	5.35	-2.697	1
BLCA	Stage IV	118	MEF2C	specific	187	0.356356	1.91	-2.688	0
BLCA	Stage IV	118	SOX17	specific	189	0.35696	1.01	-2.548	0
BLCA	Stage IV	118	ZBED2	specific	190	0.357284	1.29	-2.474	0
BLCA	Stage IV	118	ZNF423	specific	193	0.357415	1.25	-2.45	0
BLCA	Stage IV	118	RARB	specific	194	0.3575	1.59	-2.433	0
BLCA	Stage IV	118	LEF1	specific	195	0.357765	2.65	-2.374	0
BLCA	Stage IV	118	BCL6B	specific	202	0.359641	1.94	-1.975	0
BLCA	Stage IV	118	ERG	specific	206	0.360445	1.52	-1.816	0
BLCA	Stage IV	118	ZEB2	specific	210	0.36067	2.34	-1.778	0
BLCA	Stage IV	118	BARX2	specific	213	0.360978	2.22	-1.722	0
BLCA	Stage IV	118	NR2F1	specific	215	0.361229	2.68	-1.676	0
BLCA	Stage IV	118	EGR3	specific	216	0.36132	1.36	-1.66	0
BLCA	Stage IV	118	BATF3	specific	218	0.361654	1.74	-1.599	0
BLCA	Stage IV	118	NFATC1	specific	219	0.361781	2.11	-1.576	0
BLCA	Stage IV	118	POU2F2	specific	221	0.36194	1.38	-1.549	0
BLCA	Stage IV	118	HOXC10	specific	222	0.362131	1.31	-1.515	0
BLCA	Stage IV	118	IKZF1	specific	223	0.362173	1.26	-1.509	0
BLCA	Stage IV	118	POU3F1	specific	224	0.36235	1.21	-1.477	0
BLCA	Stage IV	118	OSR2	specific	225	0.362463	2.72	-1.458	0
BLCA	Stage IV	118	CREB3L1	specific	227	0.362639	3.43	-1.429	0
BLCA	Stage IV	118	NFATC4	specific	228	0.362691	4.45	-1.422	0
BLCA	Stage IV	118	POU6F1	specific	230	0.362771	1.7	-1.412	0
BLCA	Stage IV	118	PAX6	specific	231	0.362772	1.23	-1.412	0
BLCA	Stage IV	118	NR2F2	specific	232	0.362972	4.26	-1.377	0
BLCA	Stage IV	118	ZNF229	specific	234	0.363482	1.28	-1.288	0
BLCA	Stage IV	118	ARNT2	specific	235	0.363649	1.34	-1.261	0
BLCA	Stage IV	118	POU2F3	specific	236	0.363671	1.91	-1.259	0
BLCA	Stage IV	118	IRF8	specific	238	0.363694	1.77	-1.258	0
BLCA	Stage IV	118	ZNF175	specific	241	0.363881	1.67	-1.231	0
BLCA	Stage IV	118	MAFB	specific	243	0.363974	3.41	-1.218	0
BLCA	Stage IV	118	ZNF750	specific	244	0.364007	3.8	-1.214	0
BLCA	Stage IV	118	ZNF662	specific	245	0.364184	1.67	-1.185	0
BLCA	Stage IV	118	EMX2	specific	248	0.36446	1.56	-1.143	0
BLCA	Stage IV	118	POU2AF1	specific	252	0.364946	1.71	-1.068	0
BLCA	Stage IV	118	FLI1	specific	253	0.365035	2.34	-1.055	0
BLCA	Stage IV	118	KLF8	specific	254	0.365074	2.19	-1.051	0
BLCA	Stage IV	118	ZNF813	specific	255	0.365251	1.57	-1.025	0
BLCA	Stage IV	118	ZNF883	specific	257	0.365264	1.92	-1.025	0
BLCA	Stage IV	118	GRHL3	specific	259	0.365358	4.7	-1.013	0
BLCA	Stage IV	118	JAZF1	specific	260	0.365376	2.13	-1.011	0
BLCA	Stage IV	118	YBX1	non_specific	1063	0.382305	8.91	-0.008	1
BLCA	Stage IV	118	ELF3	non_specific	433	0.374228	8.33	-0.121	1
BLCA	Stage IV	118	ATF4	non_specific	886	0.380497	8.05	-0.01	1
BLCA	Stage IV	118	YBX3	non_specific	1153	0.383317	7.86	-0.005	1
BLCA	Stage IV	118	MAZ	non_specific	860	0.380308	7.63	-0.01	1
BLCA	Stage IV	118	HMGA1	non_specific	1113	0.382772	7.59	-0.008	1
BLCA	Stage IV	118	JUNB	non_specific	1098	0.382638	7.51	-0.008	1
BLCA	Stage IV	118	ZNF706	non_specific	657	0.378053	7.42	-0.01	1
BLCA	Stage IV	118	DRAP1	non_specific	859	0.380302	7.27	-0.01	1
BLCA	Stage IV	118	ID1	non_specific	1476	0.394581	7.21	0.0	1
BLCA	Stage IV	118	USF2	non_specific	696	0.378627	6.94	-0.01	1
BLCA	Stage IV	118	FOS	non_specific	1093	0.382564	6.84	-0.008	1
BLCA	Stage IV	118	PA2G4	non_specific	1079	0.382448	6.77	-0.008	1
BLCA	Stage IV	118	GTF3A	non_specific	753	0.379209	6.67	-0.01	1
BLCA	Stage IV	118	XBP1	non_specific	673	0.378266	6.63	-0.01	1
BLCA	Stage IV	118	IRF3	non_specific	1047	0.382097	6.61	-0.008	1
BLCA	Stage IV	118	TGIF1	non_specific	694	0.378563	6.6	-0.01	1
BLCA	Stage IV	118	RBCK1	non_specific	987	0.381369	6.56	-0.01	1
BLCA	Stage IV	118	JUND	non_specific	817	0.379832	6.44	-0.01	1
BLCA	Stage IV	118	KLF5	non_specific	1018	0.381735	6.42	-0.008	1
BLCA	Stage IV	118	BHLHE40	non_specific	931	0.380878	6.41	-0.01	1
BLCA	Stage IV	118	ZNF207	non_specific	902	0.380636	6.33	-0.01	1
BLCA	Stage IV	118	HES1	non_specific	1094	0.382594	6.3	-0.008	1
BLCA	Stage IV	118	MBD2	non_specific	580	0.377058	6.26	-0.024	1
BLCA	Stage IV	118	SREBF1	non_specific	436	0.374403	6.25	-0.109	1
BLCA	Stage IV	118	GLMP	non_specific	675	0.378298	6.22	-0.01	1
BLCA	Stage IV	118	HSF1	non_specific	967	0.381255	6.18	-0.01	1
BLCA	Stage IV	118	IRF9	non_specific	1037	0.381952	6.15	-0.008	1
BLCA	Stage IV	118	SON	non_specific	930	0.380871	6.13	-0.01	1
BLCA	Stage IV	118	CAMTA1	non_specific	789	0.379597	6.13	-0.01	1
BLCA	Stage IV	118	NFE2L1	non_specific	711	0.378838	6.1	-0.01	1
BLCA	Stage IV	118	STAT6	non_specific	1061	0.38229	6.06	-0.008	1
BLCA	Stage IV	118	ATF6B	non_specific	916	0.380774	6.04	-0.01	1
BLCA	Stage IV	118	HMG20B	non_specific	1132	0.383051	5.98	-0.005	1
BLCA	Stage IV	118	HMGN3	non_specific	1198	0.383817	5.97	-0.005	1
BLCA	Stage IV	118	ID3	non_specific	1308	0.385746	5.95	0.0	1
BLCA	Stage IV	118	SLC2A4RG	non_specific	1129	0.382982	5.94	-0.006	1
BLCA	Stage IV	118	USF1	non_specific	894	0.380574	5.94	-0.01	1
BLCA	Stage IV	118	JUN	non_specific	567	0.376829	5.9	-0.027	1
BLCA	Stage IV	118	TCF3	non_specific	1006	0.381608	5.9	-0.008	1
BLCA	Stage IV	118	PIN1	non_specific	706	0.378774	5.88	-0.01	1
BLCA	Stage IV	118	GATA3	non_specific	963	0.381216	5.88	-0.01	1
BLCA	Stage IV	118	TSC22D3	non_specific	290	0.367775	5.86	-0.694	1
BLCA	Stage IV	118	TFDP1	non_specific	589	0.377147	5.86	-0.024	1
BLCA	Stage IV	118	EPAS1	non_specific	955	0.381164	5.85	-0.01	1
BLCA	Stage IV	118	TSC22D1	non_specific	477	0.375311	5.84	-0.069	1
BLCA	Stage IV	118	NR1H2	non_specific	738	0.379118	5.83	-0.01	1
BLCA	Stage IV	118	NFE2L2	non_specific	1140	0.383129	5.83	-0.005	1
BLCA	Stage IV	118	STAT1	non_specific	1087	0.382493	5.82	-0.008	1
BLCA	Stage IV	118	PLSCR1	non_specific	768	0.379408	5.82	-0.01	1
BLCA	Stage IV	118	GPBP1L1	non_specific	851	0.380197	5.74	-0.01	1
BLCA	Stage IV	118	PREB	non_specific	638	0.377771	5.73	-0.014	1
BLCA	Stage IV	118	SAFB	non_specific	1119	0.382807	5.72	-0.008	1
BLCA	Stage IV	118	ETS2	non_specific	1109	0.382745	5.71	-0.008	1
BLCA	Stage IV	118	CXXC1	non_specific	1088	0.382512	5.71	-0.008	1
BLCA	Stage IV	118	STAT2	non_specific	873	0.380399	5.69	-0.01	1
BLCA	Stage IV	118	PPARG	non_specific	869	0.380349	5.68	-0.01	1
BLCA	Stage IV	118	MBD3	non_specific	1046	0.38209	5.68	-0.008	1
BLCA	Stage IV	118	GTF2I	non_specific	839	0.380028	5.64	-0.01	1
BLCA	Stage IV	118	CENPB	non_specific	515	0.376121	5.63	-0.038	1
BLCA	Stage IV	118	RELA	non_specific	846	0.380174	5.62	-0.01	1
BLCA	Stage IV	118	THYN1	non_specific	756	0.37923	5.61	-0.01	1
BLCA	Stage IV	118	THAP4	non_specific	1183	0.383659	5.58	-0.005	1
BLCA	Stage IV	118	FOSL2	non_specific	716	0.37888	5.58	-0.01	1
BLCA	Stage IV	118	CEBPB	non_specific	676	0.3783	5.57	-0.01	1
BLCA	Stage IV	118	KLF6	non_specific	394	0.373003	5.56	-0.198	1
BLCA	Stage IV	118	IRF6	non_specific	680	0.378401	5.54	-0.01	1
BLCA	Stage IV	118	PCGF2	non_specific	816	0.379824	5.54	-0.01	1
BLCA	Stage IV	118	E2F4	non_specific	1196	0.38378	5.53	-0.005	1
BLCA	Stage IV	118	TSC22D4	non_specific	929	0.380863	5.53	-0.01	1
BLCA	Stage IV	118	HIF1A	non_specific	1194	0.383768	5.5	-0.005	1
BLCA	Stage IV	118	EGR1	non_specific	397	0.373038	5.5	-0.197	1
BLCA	Stage IV	118	UBTF	non_specific	918	0.380788	5.46	-0.01	1
BLCA	Stage IV	118	STAT3	non_specific	558	0.376752	5.44	-0.027	1
BLCA	Stage IV	118	PHF1	non_specific	980	0.381341	5.43	-0.01	1
BLCA	Stage IV	118	NR2F6	non_specific	898	0.380602	5.42	-0.01	1
BLCA	Stage IV	118	ZNF358	non_specific	667	0.378199	5.41	-0.01	1
BLCA	Stage IV	118	ZNF428	non_specific	549	0.376616	5.39	-0.031	1
BLCA	Stage IV	118	DNTTIP1	non_specific	762	0.379338	5.34	-0.01	1
BLCA	Stage IV	118	AKAP8L	non_specific	1102	0.382658	5.32	-0.008	1
BLCA	Stage IV	118	ZNF385A	non_specific	1394	0.388433	5.32	0.0	1
BRCA	Stage I	181	DLX2	specific	32	0.314583	1.02	-14.662	0
BRCA	Stage I	181	ZNF385B	specific	45	0.331104	1.76	-7.679	0
BRCA	Stage I	181	ZBTB16	specific	51	0.334478	1.32	-6.55	0
BRCA	Stage I	181	FOSB	specific	65	0.341745	3.51	-4.382	0
BRCA	Stage I	181	PGR	specific	68	0.343027	2.89	-4.042	0
BRCA	Stage I	181	TFAP2B	specific	74	0.345737	3.0	-3.361	0
BRCA	Stage I	181	EGR3	specific	77	0.346003	2.76	-3.311	0
BRCA	Stage I	181	MKX	specific	83	0.35025	1.07	-2.339	0
BRCA	Stage I	181	MEOX1	specific	86	0.350818	1.77	-2.23	0
BRCA	Stage I	181	ZNF214	specific	87	0.350916	1.34	-2.214	0
BRCA	Stage I	181	ZNF334	specific	88	0.35094	1.45	-2.214	0
BRCA	Stage I	181	ZKSCAN7	specific	89	0.351388	1.29	-2.125	0
BRCA	Stage I	181	OSR1	specific	92	0.35147	1.87	-2.12	0
BRCA	Stage I	181	ZNF154	specific	94	0.351636	1.04	-2.095	0
BRCA	Stage I	181	ZNF385D	specific	96	0.351733	2.06	-2.083	0
BRCA	Stage I	181	SPIB	specific	97	0.352715	1.47	-1.886	0
BRCA	Stage I	181	FOXC2	specific	101	0.354151	1.0	-1.621	0
BRCA	Stage I	181	ZNF311	specific	104	0.354673	1.5	-1.535	0
BRCA	Stage I	181	TP63	specific	105	0.35471	1.89	-1.532	0
BRCA	Stage I	181	ZNF471	specific	107	0.354982	1.43	-1.491	0
BRCA	Stage I	181	FOS	specific	112	0.356557	6.92	-1.226	1
BRCA	Stage I	181	GRHL3	specific	117	0.357187	1.44	-1.137	0
BRCA	Stage I	181	ZNF502	specific	118	0.357288	1.42	-1.124	0
BRCA	Stage I	181	ZNF662	specific	121	0.357548	1.78	-1.091	0
BRCA	Stage I	181	NR4A3	specific	123	0.357687	1.15	-1.075	0
BRCA	Stage I	181	ZNF677	specific	124	0.357739	2.6	-1.07	0
BRCA	Stage I	181	RFX3	specific	126	0.358191	1.79	-1.003	0
BRCA	Stage I	181	XBP1	non_specific	883	0.376771	10.19	-0.003	1
BRCA	Stage I	181	YBX1	non_specific	1263	0.381639	8.3	0.0	1
BRCA	Stage I	181	ATF4	non_specific	1196	0.380421	8.11	-0.003	1
BRCA	Stage I	181	MAZ	non_specific	1231	0.380956	7.97	-0.002	1
BRCA	Stage I	181	AEBP1	non_specific	1337	0.383333	7.72	0.0	1
BRCA	Stage I	181	ELF3	non_specific	1071	0.379076	7.38	-0.003	1
BRCA	Stage I	181	GATA3	non_specific	1225	0.380908	7.34	-0.002	1
BRCA	Stage I	181	BHLHE40	non_specific	873	0.376668	7.23	-0.003	1
BRCA	Stage I	181	ZNF706	non_specific	1303	0.382383	7.13	0.0	1
BRCA	Stage I	181	SREBF1	non_specific	1114	0.379471	7.09	-0.003	1
BRCA	Stage I	181	USF2	non_specific	1068	0.379054	7.0	-0.003	1
BRCA	Stage I	181	GTF3A	non_specific	1201	0.380496	6.92	-0.003	1
BRCA	Stage I	181	YBX3	non_specific	803	0.375893	6.92	-0.004	1
BRCA	Stage I	181	DRAP1	non_specific	1338	0.383348	6.85	0.0	1
BRCA	Stage I	181	PA2G4	non_specific	1248	0.381281	6.7	0.0	1
BRCA	Stage I	181	CREB3L4	non_specific	1254	0.381407	6.66	0.0	1
BRCA	Stage I	181	TSC22D3	non_specific	1271	0.381702	6.63	0.0	1
BRCA	Stage I	181	SON	non_specific	1037	0.378734	6.57	-0.003	1
BRCA	Stage I	181	FOXA1	non_specific	927	0.377409	6.55	-0.003	1
BRCA	Stage I	181	JUNB	non_specific	579	0.373077	6.54	-0.014	1
BRCA	Stage I	181	JUND	non_specific	989	0.378132	6.53	-0.003	1
BRCA	Stage I	181	IRF9	non_specific	1226	0.380918	6.52	-0.002	1
BRCA	Stage I	181	NFE2L1	non_specific	1132	0.379681	6.5	-0.003	1
BRCA	Stage I	181	ZNF207	non_specific	1022	0.378505	6.49	-0.003	1
BRCA	Stage I	181	LTF	non_specific	199	0.364415	6.47	-0.331	1
BRCA	Stage I	181	STAT1	non_specific	1080	0.379137	6.46	-0.003	1
BRCA	Stage I	181	STAT3	non_specific	745	0.375234	6.45	-0.004	1
BRCA	Stage I	181	MBD2	non_specific	981	0.377966	6.35	-0.003	1
BRCA	Stage I	181	TGIF1	non_specific	1012	0.378408	6.34	-0.003	1
BRCA	Stage I	181	SPDEF	non_specific	1398	0.385253	6.34	0.0	1
BRCA	Stage I	181	GTF2I	non_specific	963	0.377784	6.33	-0.003	1
BRCA	Stage I	181	HMG20B	non_specific	1362	0.384053	6.32	0.0	1
BRCA	Stage I	181	TSC22D1	non_specific	1047	0.378854	6.27	-0.003	1
BRCA	Stage I	181	HMGA1	non_specific	1361	0.384026	6.27	0.0	1
BRCA	Stage I	181	HMGN3	non_specific	1166	0.380113	6.19	-0.003	1
BRCA	Stage I	181	EGR1	non_specific	159	0.361509	6.18	-0.606	1
BRCA	Stage I	181	IRX3	non_specific	694	0.374629	6.16	-0.005	1
BRCA	Stage I	181	SLC2A4RG	non_specific	1306	0.382415	6.1	0.0	1
BRCA	Stage I	181	ID2	non_specific	848	0.376356	6.1	-0.004	1
BRCA	Stage I	181	GPBP1L1	non_specific	936	0.377497	6.09	-0.003	1
BRCA	Stage I	181	JUN	non_specific	417	0.370678	6.09	-0.042	1
BRCA	Stage I	181	ATF6B	non_specific	1295	0.382159	6.09	0.0	1
BRCA	Stage I	181	REPIN1	non_specific	1147	0.379835	6.06	-0.003	1
BRCA	Stage I	181	RBCK1	non_specific	1307	0.382438	6.04	0.0	1
BRCA	Stage I	181	HSF1	non_specific	1348	0.383647	6.03	0.0	1
BRCA	Stage I	181	STAT6	non_specific	734	0.375144	6.03	-0.004	1
BRCA	Stage I	181	CAMTA1	non_specific	1088	0.379212	6.03	-0.003	1
BRCA	Stage I	181	PBX1	non_specific	1242	0.381148	6.02	-0.0	1
BRCA	Stage I	181	TRPS1	non_specific	658	0.374091	6.01	-0.008	1
BRCA	Stage I	181	ZNF664	non_specific	937	0.37751	6.01	-0.003	1
BRCA	Stage I	181	GPBP1	non_specific	1000	0.378262	5.95	-0.003	1
BRCA	Stage I	181	BCLAF1	non_specific	855	0.376405	5.94	-0.004	1
BRCA	Stage I	181	RARA	non_specific	1030	0.37861	5.92	-0.003	1
BRCA	Stage I	181	GLMP	non_specific	1378	0.384446	5.89	0.0	1
BRCA	Stage I	181	NFE2L2	non_specific	863	0.376472	5.88	-0.004	1
BRCA	Stage I	181	THAP4	non_specific	1010	0.378373	5.81	-0.003	1
BRCA	Stage I	181	UBTF	non_specific	1151	0.379914	5.79	-0.003	1
BRCA	Stage I	181	YY1	non_specific	870	0.376648	5.79	-0.003	1
BRCA	Stage I	181	HBP1	non_specific	974	0.377886	5.78	-0.003	1
BRCA	Stage I	181	ZNF146	non_specific	910	0.377076	5.77	-0.003	1
BRCA	Stage I	181	STAT2	non_specific	1107	0.379398	5.76	-0.003	1
BRCA	Stage I	181	TFAP2A	non_specific	800	0.375867	5.76	-0.004	1
BRCA	Stage I	181	PREB	non_specific	1280	0.381861	5.74	0.0	1
BRCA	Stage I	181	HES1	non_specific	982	0.37797	5.74	-0.003	1
BRCA	Stage I	181	MAX	non_specific	898	0.376985	5.74	-0.003	1
BRCA	Stage I	181	GLYR1	non_specific	944	0.377553	5.72	-0.003	1
BRCA	Stage I	181	SAFB	non_specific	1142	0.379797	5.71	-0.003	1
BRCA	Stage I	181	CXXC5	non_specific	1261	0.381533	5.7	0.0	1
BRCA	Stage I	181	RELA	non_specific	1230	0.380953	5.68	-0.002	1
BRCA	Stage I	181	SMAD2	non_specific	1109	0.379435	5.66	-0.003	1
BRCA	Stage I	181	USF1	non_specific	1264	0.381652	5.66	0.0	1
BRCA	Stage I	181	ESR1	non_specific	474	0.371705	5.64	-0.022	1
BRCA	Stage I	181	CENPB	non_specific	1328	0.383074	5.63	0.0	1
BRCA	Stage I	181	CREB3	non_specific	1171	0.380192	5.63	-0.003	1
BRCA	Stage I	181	IRF6	non_specific	876	0.376697	5.63	-0.003	1
BRCA	Stage I	181	NFIC	non_specific	1011	0.378408	5.63	-0.003	1
BRCA	Stage I	181	PHF1	non_specific	1079	0.379137	5.62	-0.003	1
BRCA	Stage I	181	ZNF32	non_specific	1256	0.381433	5.61	0.0	1
BRCA	Stage I	181	SP100	non_specific	879	0.376714	5.59	-0.003	1
BRCA	Stage I	181	KLF6	non_specific	740	0.375203	5.58	-0.004	1
BRCA	Stage I	181	IRF3	non_specific	1292	0.38214	5.57	0.0	1
BRCA	Stage I	181	TCF3	non_specific	1187	0.380334	5.57	-0.003	1
BRCA	Stage II	617	SOX11	specific	118	0.346666	1.02	-12.507	0
BRCA	Stage II	617	ZNF695	specific	132	0.35044	1.63	-9.771	0
BRCA	Stage II	617	EN1	specific	153	0.357851	1.63	-5.347	0
BRCA	Stage II	617	E2F7	specific	162	0.359335	1.1	-4.624	0
BRCA	Stage II	617	BCL11A	specific	163	0.359401	1.74	-4.594	0
BRCA	Stage II	617	IKZF3	specific	165	0.359574	1.47	-4.516	0
BRCA	Stage II	617	FOSL1	specific	173	0.361432	1.61	-3.682	0
BRCA	Stage II	617	ZNF385B	specific	177	0.3617	1.53	-3.575	0
BRCA	Stage II	617	ARNTL2	specific	183	0.362621	1.93	-3.201	0
BRCA	Stage II	617	FOXI1	specific	184	0.362753	2.09	-3.152	0
BRCA	Stage II	617	DLX4	specific	188	0.363119	1.07	-3.01	0
BRCA	Stage II	617	ZNF391	specific	189	0.363257	1.35	-2.957	0
BRCA	Stage II	617	TFCP2L1	specific	191	0.36394	2.04	-2.696	0
BRCA	Stage II	617	DLX5	specific	196	0.365956	1.03	-1.984	0
BRCA	Stage II	617	ZNF883	specific	200	0.365984	1.4	-1.982	0
BRCA	Stage II	617	ZNF280C	specific	201	0.366071	1.33	-1.955	0
BRCA	Stage II	617	ZNF462	specific	204	0.36621	1.89	-1.915	0
BRCA	Stage II	617	ZNF98	specific	205	0.366246	1.0	-1.905	0
BRCA	Stage II	617	L3MBTL4	specific	207	0.366433	1.16	-1.848	0
BRCA	Stage II	617	ZNF711	specific	209	0.366621	1.6	-1.791	0
BRCA	Stage II	617	ZNF670	specific	212	0.366735	1.17	-1.761	0
BRCA	Stage II	617	ZNF726	specific	213	0.366893	1.99	-1.713	0
BRCA	Stage II	617	FOXC1	specific	214	0.367145	2.22	-1.636	0
BRCA	Stage II	617	EGR3	specific	215	0.367257	2.5	-1.603	0
BRCA	Stage II	617	ZNF385C	specific	216	0.367307	1.48	-1.59	0
BRCA	Stage II	617	POU2AF1	specific	218	0.367632	1.67	-1.495	0
BRCA	Stage II	617	NR4A2	specific	219	0.368011	3.01	-1.385	0
BRCA	Stage II	617	NR4A3	specific	220	0.368106	1.09	-1.36	0
BRCA	Stage II	617	ZNF471	specific	221	0.368112	1.34	-1.36	0
BRCA	Stage II	617	ZNF367	specific	222	0.368166	2.18	-1.346	0
BRCA	Stage II	617	OTX1	specific	223	0.36829	1.24	-1.313	0
BRCA	Stage II	617	ZNF286B	specific	224	0.368345	1.25	-1.299	0
BRCA	Stage II	617	KLF5	specific	226	0.368425	3.17	-1.28	0
BRCA	Stage II	617	ZNF667	specific	228	0.368503	1.44	-1.262	0
BRCA	Stage II	617	ZNF518B	specific	229	0.368516	2.53	-1.26	0
BRCA	Stage II	617	SOX15	specific	230	0.368576	1.03	-1.245	0
BRCA	Stage II	617	CENPA	specific	231	0.368683	3.14	-1.217	0
BRCA	Stage II	617	ZFP37	specific	232	0.36883	1.18	-1.179	0
BRCA	Stage II	617	ZNF714	specific	238	0.36942	2.24	-1.032	0
BRCA	Stage II	617	ZNF257	specific	239	0.369488	1.3	-1.016	0
BRCA	Stage II	617	XBP1	non_specific	1365	0.38329	9.87	0.0	1
BRCA	Stage II	617	YBX1	non_specific	832	0.378904	8.41	-0.008	1
BRCA	Stage II	617	ATF4	non_specific	1060	0.380311	8.11	-0.008	1
BRCA	Stage II	617	MAZ	non_specific	1067	0.380349	8.0	-0.008	1
BRCA	Stage II	617	AEBP1	non_specific	1471	0.385654	7.63	0.0	1
BRCA	Stage II	617	ELF3	non_specific	1179	0.381187	7.3	-0.005	1
BRCA	Stage II	617	ZNF706	non_specific	1064	0.380338	7.2	-0.008	1
BRCA	Stage II	617	BHLHE40	non_specific	925	0.379488	7.13	-0.008	1
BRCA	Stage II	617	GATA3	non_specific	1502	0.38729	7.11	0.0	1
